user,text,sentiment,gender,race,age,age_bin,pred_prob,pred_label,mitigated_prob,mitigated_label
Kerikpluv,we're living off his Crystal! So who's complaining?!?,1,0.0,0,19,0,0.097168714,0,0.7408112,1
LaurenMSea,Only one week left with the chimpies!!!,0,1.0,1,46,1,0.2043145,0,0.22566004,0
StephieMac22888,I don't know yet...,0,0.0,0,32,0,0.14661951,0,0.31681803,0
daanseva,Devils wars prada on the screen,1,1.0,1,19,0,0.24176204,0,0.528601,1
laurenparadiso,- Oh no was foolin around at sound check an accidently kicked shar in the face,0,1.0,0,39,0,0.21453224,0,0.1420343,0
lovespiral,I'd totally give you an invite if I had some,0,1.0,0,61,1,0.6619337,1,0.5689569,1
dearolive,Watching NCIS.,1,0.0,0,26,0,0.6124435,1,0.58176285,1
liveDANGEROUS,Nothing to eat in my house except Filipino food.,0,0.0,1,39,0,0.019507732,0,0.4425324,0
Stefanvds,yeah haha and who's going for the trip?  cool idea though! we should make a #twoot event! like #twink #twoot,1,1.0,1,28,0,0.81203306,1,0.98049116,1
FrenchySabine,"ate marocan couscous without meat... so delicious  with lots of chick peas, and raisins",1,1.0,0,35,0,0.7574728,1,0.5693707,1
majidrazvi,"Sorry bout that! I swear, these typos are Freudian. And slippery. Great to see you back on Twitter, mate. You were missed.",1,0.0,1,43,1,0.4013851,0,0.60179114,1
_ophelia,Have to go make lunches for tomorrow. Right when I wanted to watch the movie,0,0.0,0,51,1,0.36615,0,0.28439626,0
DreGarza,Ya it should be fun. Lil bus is going 2  I love her!,1,1.0,0,43,1,0.81964105,1,0.9482973,1
A_Villegas,Waiting to hear from  to see if we are going to see up. Wishin  was home already,0,1.0,1,63,1,0.618104,1,0.60566735,1
KatieScaffidi,If you've never experienced La Crosse County on the back of a Harley you should!! Best day ever yesterday! Library all day/night now,0,0.0,1,54,1,0.9328442,1,0.94016665,1
jennybear21,is missing you so much already and is so sad that things couldnt be different,0,0.0,0,53,1,0.044355582,0,0.014679655,0
alexoiu,Can.t wait to hear your remix  btw us: lovin' all your remixes,1,1.0,1,58,1,0.09198368,0,0.9527945,1
Shanna_Salazar,yeahhh Orlando  &amp; naw Lakers won't stop them either. via NBA on,1,0.0,0,29,0,0.3586049,0,0.6353204,1
Vegardsol,whaaaaao!,1,0.0,1,20,0,0.4279545,0,0.49770784,0
Nikalyn,Why is it I never get enough sleep going into a Sunday morning?,0,1.0,0,47,1,0.010470381,0,0.17837782,0
pollypreggers,feeling better - did nothing yesterday but lay around.   hate i missed the youth leader polar bear swim   gotta love youth!,1,1.0,0,57,1,0.0142038055,0,0.20563187,0
Ana617,I don't like to play games,0,0.0,1,56,1,0.06318168,0,0.20477821,0
jenwithpinktoes,"boo, no new york minute to illegally download",0,0.0,0,34,0,0.7753886,1,0.1274111,0
lisadibb,"hehe i'm doing just fiiiiine!!! i am soooo tired though, bed time",1,0.0,1,56,1,0.74197316,1,0.6433374,1
natdigsyou,hahahahahah i can easily make ice milo but its just not the same,0,1.0,1,26,0,0.010762477,0,0.067241356,0
stephtrex,At the bp office.,1,0.0,0,44,1,0.4557273,0,0.2934628,0
kaisajestonia,"- aww, this picture is so cute  Hope is stops for the time you start playing! ;)",1,1.0,0,46,1,0.93772244,1,0.90117455,1
jessicastrust,Excellent - hope you have a good day,1,1.0,1,61,1,0.865009,1,0.9320035,1
LexiFriday,kids graduating 2012 dont have to take SAT subject tests...,0,0.0,1,30,0,0.03566801,0,0.23595196,0
esmeg,"If I like them, I will buy them honest",1,0.0,1,31,0,0.3235049,0,0.6228711,1
AaronRighter,Is it Friday? Am I on the computer? It must be #lofnotc,1,1.0,1,29,0,0.32772246,0,0.37662286,0
Bucky_Diggs,"OK well you have the erotic part down, just my humble opinion, . . . so who needs a plot  Seriously sounds interesting keep me posted!",1,1.0,1,23,0,0.8392093,1,0.9414309,1
trekkerguy,Sorry about your visuals being irritated,1,1.0,1,26,0,0.23005927,0,0.32573518,0
divinen23,"I soo wanted to see that movie because I love Jennifer Aniston, but I refuse to watch it because I know he dies",0,0.0,1,44,1,0.029285436,0,0.1665306,0
ePatientDave,(Clearly the child was raised with good partying genetics and grew into a proficient adult!  ),1,1.0,1,42,1,0.95601034,1,0.9255174,1
ffionllwy,"would like to enjoy the sun, but also dont want to get out of bed. siopa wedyn",1,0.0,1,18,0,0.061565652,0,0.48158476,0
Dathar,"gwetting ready for work, night guy needed to call out so i have to do an extra night shift to cover, sucks much.",0,1.0,0,21,0,0.011730491,0,0.08304257,0
StephersG,- Wish I were there  have a good one X,0,0.0,1,51,1,0.08433235,0,0.2408529,0
JonasFan1xo,whos watching live chat ?  im getting school off for it,1,1.0,1,41,1,0.91076875,1,0.71434253,1
Boddingtons,yep - they have been losing tho...,0,1.0,1,34,0,0.1025531,0,0.17832704,0
IAreDom,Off to work in an hour oh yay. Gunna roast to death,0,0.0,1,43,1,0.28138128,0,0.4685393,0
MarianaGraner,I'm home. I'm sick.   Today I don't go to school.,0,0.0,0,36,0,0.005499076,0,0.023108821,0
ashleynoel,"If you have a Windows Mobile phone, download Twikini, it's awesome and super Mobile friendly.  Finally found one that works. Yayyy.",1,0.0,0,43,1,0.8760435,1,0.8410772,1
mollymcglinchey,Shot a chrome shotgun and a 9mm today- I shot a small target over 20 yds away with the 9 mm,1,1.0,1,33,0,0.015912438,0,0.77246755,1
Gothamcity69,i'm sad....problems with my girlfriend....,0,1.0,0,52,1,0.028680833,0,0.038750403,0
LindsayLT,"I am very sad that u said u were with ur best friends in the entire world, but I wasn't there with yall  I guess i'm not a BFF",0,0.0,1,39,0,0.000863178,0,0.041313637,0
tinatheg,Walkinq around santa monica w/ tha cuzzo   [tina__.$$$),1,1.0,1,49,1,0.026188694,0,0.65093535,1
Menito,"I may not know spanish fluently, but I know subtitles",1,1.0,0,50,1,0.040911578,0,0.1985018,0
brookehaskins,hehe I meant why is  complaining. He should love it!,1,0.0,0,20,0,0.7651046,1,0.9424732,1
hatticusrex,"I WANT MY HAIR TO BE NICE, I DONT WANT TO FAIL PHILOSOPHY AND I WANT NICE PEOPLEEE",0,1.0,1,55,1,0.0013674612,0,0.03253968,0
jeniferrliu,no. susan boyle should've won. this is wrong. DIVERSITY YOU SUCK. KISS MY SASS. susan should've won...,0,0.0,0,56,1,0.0019192209,0,0.04277539,0
CharlotteHol,"shit, rainyseason is here, and im friggin scared of thunder. guess i wont be able to sleep tonight",0,1.0,0,55,1,0.20340338,0,0.015763981,0
AmberRAWWR,I'm never gonna see Darren again  I got a hug though(:,0,0.0,0,51,1,0.21808988,0,0.19667146,0
kevinayP,"Ahaha, I just fixed my DS lite today too!",1,1.0,0,51,1,0.28045124,0,0.4850625,0
samraynham,- mah sexy new amp!,1,1.0,0,23,0,0.29891372,0,0.7084923,1
lyneL,they look really good with black pants,1,0.0,0,45,1,0.94529736,1,0.9638056,1
beckers_,haha pasta and ketchup is wrong! Im going to my favourite asian restaurant  cant wait,1,0.0,1,44,1,0.077770375,0,0.608162,1
JosephineB1,yes both wasps and the people on trisha are scary,1,1.0,0,41,1,0.8984457,1,0.6849308,1
katiemdodd,I'm officially getting sick - no!!! Laying in my bed,0,0.0,1,19,0,0.054037277,0,0.09709752,0
howboutno,"Whatever happened to my lazy sundays? oh right i am spending them falling a sleep at this desk  i want a nap now, thanks.",0,1.0,1,44,1,0.096132435,0,0.27160543,0
bonifyedhusla,Thank you God. This weekend is starting off amazing. Got the day off,1,1.0,1,37,0,0.94093204,1,0.948898,1
MandiMey,I'm already annoyed. My Friday is ruined.,0,0.0,1,29,0,0.3163357,0,0.0696218,0
LacyBlackmon,is so glad the graduation party is over and went well! Going to bed then off to see my cousin off to prom,1,0.0,0,25,0,0.8047771,1,0.90952736,1
Marisela731,eating fruity pebbles  YUMMY,1,0.0,0,29,0,0.04569933,0,0.7959714,1
ellearpon,i love that song,1,0.0,1,41,1,0.40481243,0,0.8571543,1
Rabbb,Waiting for Samuel to come getme,1,1.0,0,50,1,0.76076484,1,0.57410526,1
MariamUAE,wishing u the same.. Hope u r getting ready for tmw's trip,1,0.0,1,54,1,0.8837748,1,0.62483865,1
kittytin,you made twitter so you can escape from facebook land ) nice try dru. hope it works.,1,1.0,0,52,1,0.6943761,1,0.98062485,1
lunaweasley,"Dude. Contacts. They hurt like a bitchface when you put one in inside out. My eye is stinging now, even though the contact is in properly",0,0.0,1,44,1,0.22806855,0,0.044387754,0
jannerieanne,but you've been my girlfriend for 4 years so hah! i win,1,0.0,1,57,1,0.056667272,0,0.3206908,0
emarieg,great minds......,1,0.0,1,31,0,0.28078902,0,0.87118924,1
MarquesMcVay,"Best Party ever,Wont remember it",1,0.0,1,21,0,0.31139916,0,0.65591705,1
kathrine_21,- we still need a group pic with Courtenay  still a nice pic though,0,0.0,1,37,0,0.042370066,0,0.10947284,0
AllieNP,is the new mag. Out? And love the new songs its gunna be huge but no offense hello brooklyn is. &quot; ok&quot; could be better,0,1.0,1,37,0,0.6934509,1,0.68337065,1
thetechwave,Looks like im going to somones house today,0,0.0,1,23,0,0.21381897,0,0.46838856,0
nadiamuthia,I'm watching The Hicter now with my mom. Well she is my movie-watch partner nowadays! And so.. she isn't too bad,1,0.0,0,34,0,0.20521475,0,0.29130235,0
KitKat361,turns out he was acting asleep... That little tricker!,1,1.0,0,31,0,0.04036408,0,0.19752364,0
Peety,and  thanks for your kind wishes.. Yesterday was fun..Hopefully the enjoyable weather is here stay..,1,1.0,0,39,0,0.93253434,1,0.96681535,1
RobLeane,- you look great,1,1.0,0,47,1,0.650939,1,0.9209883,1
Holly_ikon,work is really starting to depress me,0,1.0,0,19,0,0.121114336,0,0.102071404,0
TonyaL7,good to hear from you,1,1.0,0,63,1,0.4320802,0,0.7421544,1
dangerzonee,my teeff hurt,0,1.0,1,60,1,0.07886781,0,0.23905711,0
debbiex1190,can't wait for the MTV Movie Awards!! it's hosted by my boyfriend!! hahaha,1,0.0,1,39,0,0.58786064,1,0.9613019,1
DinosaurrsRawrr,my nose has swollen really badly,0,0.0,1,20,0,0.14455856,0,0.03942083,0
MarieLarsen0704,craziness....,1,0.0,0,39,0,0.4279545,0,0.49770784,0
MikeWhitmore,"Tonight my wife fixed Mexican and WOW - her cooking is divine! No, she's not on twitter, so I'm NOT kissing up",1,1.0,1,49,1,0.6870166,1,0.08414437,0
lilwldchld,Goodnight  â«,1,0.0,1,61,1,0.6136477,1,0.911206,1
enamoredsoul,neither...i'm an M.D...i was getting my training there!,1,0.0,0,43,1,0.06324659,0,0.40790543,0
macelfresh,"unfortunately i have to work, 1-close.  makes me so sad! but i may be in on some post-bfd festivities back in the east bay",0,1.0,1,25,0,0.00019373267,0,0.010699282,0
UKANks,Lunchtimeâ¦ Sandwich here I come.,1,1.0,0,48,1,0.16897868,0,0.37670258,0
SYNTAX_Inc,Still prefers Facebook... even tho it's becoming more of a Gaming site.,0,1.0,0,18,0,0.07269783,0,0.14900309,0
JamesMurphy,It Is What It Is...and It Aint What It Aint!,1,0.0,1,24,0,0.06119398,0,0.20052393,0
Berathus,"crap, forgot my password I made for the new forum I'm working on...",0,0.0,0,48,1,0.018631062,0,0.13156813,0
paulmason10538,,1,1.0,1,37,0,0.4279545,0,0.49770784,0
KarinaRain,I'm ok. Damadge to my car is rediculous  but it's just another hurdle to get over. I'll be there tom. Thanx.,0,0.0,1,33,0,0.012666924,0,0.42823198,0
NancyWill815,I miss my little M!,0,0.0,0,48,1,0.08965732,0,0.055792805,0
_ryan_k,Drinkin. call 7176820308,1,1.0,0,49,1,0.12950869,0,0.5160291,1
perpetualspiral,thank you! I will use this link in my research,1,1.0,1,39,0,0.5767025,1,0.84243464,1
sarahxbabyy,Boys Like Girls - Thunder video is one of my all time favorite ; reminds me of good times with people I love &lt;3 i miss it,0,0.0,1,61,1,0.13993846,0,0.5436199,1
Jenny_Araujo,me too! I can't sleep!,0,0.0,0,35,0,0.15038228,0,0.13484827,0
ShareenHwank,"Hes not my, thats so obvious",0,0.0,1,19,0,0.23319814,0,0.100729294,0
EmmaCossey,"Maybelline's Colossal Volume is pretty good, its the fat yellow one",1,0.0,1,64,1,0.17149688,0,0.70110774,1
cassieewassie,JASON DOLLEY CUT HIS HAIR ?!,0,1.0,0,37,0,0.12180025,0,0.4459126,0
holborner,"is in rabbit fur at work, wish I could work at my manager's office. She likes it warm, programmer likes it cool",0,1.0,1,57,1,0.0012932786,0,0.020492902,0
Dili,oh well usual crap.. u know how it is  LOL ...,1,0.0,0,56,1,0.45059964,0,0.61608875,1
lauramoorcroft,goooood,1,1.0,1,41,1,0.4279545,0,0.49770784,0
HarrisonBaker95,"went and checked out the new woolies not as good as i thought it would be, bit dissapointed",0,1.0,0,18,0,0.025468273,0,0.4462418,0
KaryD,"Same with here. Customer service, products...the entire shopping experience has done downhill.",0,0.0,1,58,1,0.019879298,0,0.26716012,0
CherriesR,LOL WOW!!! That hurt Pooder!,0,0.0,0,27,0,0.5127586,1,0.5370089,1
ronmexicocity,"awww, damn. it's a re-run. old-old.",0,1.0,0,52,1,0.045866534,0,0.16873905,0
albynomonk,"nice, thanks for the reminder.",1,1.0,0,64,1,0.9044753,1,0.9721346,1
Danceinmisery,in a &quot;squee&quot; mood,1,1.0,0,64,1,0.32645768,0,0.7685234,1
AmeliaKN,Just had a firedrill - had to stand in Linns In Fields park for 10mins. Think it was a very worthwhile exercise,1,1.0,1,33,0,0.7685848,1,0.8444737,1
CoffeebreakDMV,biden said that?? or your kidding?,1,1.0,1,61,1,0.9061703,1,0.8164936,1
scottfaithfull,sushi? ewwww! just so no! lol.,1,1.0,1,57,1,0.71447307,1,0.44766968,0
karamichelem,"I know right? Amazing film. I am so glad someone else is late to watch these &quot;hits&quot; like me...  ahh the music, greatness!",1,0.0,0,29,0,0.22442627,0,0.8073137,1
TypicalLeo,Just been enjoying this wonderful but rare weather we are having,1,1.0,0,24,0,0.1908799,0,0.6018613,1
Hawser24,"Awwwwwwww, i'm watchin Ghost on channel 4   +1, u just spoiled the end",0,1.0,1,29,0,0.18537056,0,0.49909437,0
Lil_Miss_Clumsy,Michael you are the only one that hasnt replied to me  the SD accoustic show was awesome wish I coulda been there,0,0.0,0,43,1,0.0061253877,0,0.17797588,0
arymaia,stuck in a house with some crazy girls,1,1.0,1,46,1,0.7196639,1,0.5334979,1
tia_isabelle,we didn't end up going.      going 2 brittannie's house soon.,0,0.0,0,63,1,0.17669392,0,0.46964967,0
stacyduhh,washing the car has been accomplished yayy,1,0.0,1,64,1,0.17778258,0,0.31575963,0
sydneyscanvas,i shouldve stayed cause now i cant fall asleep,0,1.0,0,62,1,0.12314393,0,0.16105936,0
patriciaxo,badtrip nmn ung HCG  can comeone please tell me the lock code?,0,1.0,0,49,1,0.13600223,0,0.58081806,1
nik_kee_dee,"I love Phoenix. Faves are Funky Squaredance, Too Young and If I Ever Feel Better. Excellent choice",1,1.0,1,20,0,0.93359196,1,0.8916365,1
leehong2511,thank for ur gnite and... *thank* for ur photo of sims 3... heart broken here,0,0.0,0,45,1,0.9233378,1,0.9081267,1
lilmisspacman,new profile pic.. the fact that i still have braces depresses the bajeezzieesss outta me,0,0.0,1,41,1,0.06715728,0,0.0774471,0
lettucegirl,u didnt wait up for me last night  haha jk,0,0.0,0,27,0,0.8782446,1,0.78851223,1
LAURENmcflyx,P.e now,0,1.0,1,49,1,0.134851,0,0.5424818,1
TORIxSAN,glad I went to Kennedy Meadows,1,1.0,0,53,1,0.44589084,0,0.6521652,1
J_ewelz,Is so exhusted from dancin the Bachata  love it! But ankle pain pain,1,0.0,0,56,1,0.014727583,0,0.10964634,0
omgwtfannie,you were amazing yesterday at pride! just wanted to let you know,1,1.0,1,40,1,0.9367918,1,0.9091362,1
deegarcia104,no such luck.....not any better. Still no reaction to the antibiotics,0,0.0,0,55,1,0.012399996,0,0.013851059,0
xanee,Off to school very soon. Have a great day everyone,1,1.0,0,51,1,0.9031006,1,0.9455672,1
CherylColeUK,i hope you're right! i reaalllyy want a Cheryl solo album but i REAALLLYYYYYYYY don't want girls aloud to end,0,0.0,1,63,1,0.0038514559,0,0.029231645,0
Natasja_Cupcake,No you're cool,1,1.0,0,33,0,0.58178157,1,0.75237495,1
JoannaLord,how have I not been following you? so.wrong. my bad,0,0.0,1,63,1,0.0027542163,0,0.033535983,0
Hollywoodheat,jersey folk know the truth i guess  lol,0,1.0,1,32,0,0.19435029,0,0.5464441,1
theogeer,I hate it when that happens!! Exciting though.,1,0.0,1,44,1,0.095322154,0,0.15061489,0
Garms,"uugh, this just made me cry",0,1.0,0,39,0,0.080369964,0,0.17592083,0
annalissee,curse you and your babies. I'm scarred for life!,1,0.0,1,50,1,0.70552266,1,0.9110319,1
EviLovesMcFly,Sleep well &amp; dream of a concert in Germany ;P Have much fun in Rio!  when will you announce the new tour dates? please tell ?,1,0.0,1,59,1,0.9390449,1,0.9339206,1
claudia_225,Ha ha! Sorry there's no link!   A certain co worker seems to know what the combination of mocha and ass smells like!,0,0.0,0,18,0,0.00015381521,0,0.044773184,0
bainsworld,Using Twitter may be &quot;tweeting&quot; but  definitely seems to be &quot;twittering&quot;. Here's a quote back at ya: less is more,1,1.0,0,39,0,0.054332726,0,0.94231564,1
jennydriessen,I'm sorry. For whatever it is,0,0.0,1,60,1,0.21657583,0,0.17730795,0
cassiegermsheid,Yay! I've been reading along at your blog and was wondering when you'd get that first sale,1,1.0,1,21,0,0.24525546,0,0.9314106,1
laura_mullen,excited to hang with the girls I used to teach with...haven't seen them in a while.  LOTS to catch up on.,1,1.0,1,55,1,0.962416,1,0.9518382,1
magicasland,,1,0.0,0,48,1,0.4279545,0,0.49770784,0
GinaLacolla,@ somerset with markie and,1,0.0,1,38,0,0.62795675,1,0.6270461,1
kelseyca,Sad that Derek won't tweet me...,0,0.0,0,34,0,0.0086818235,0,0.061602928,0
MadsODG57,Hey Eddie!!  He played it already   bout 8.30,0,1.0,0,53,1,0.0027575528,0,0.36464566,0
HoneyLust,I bought my 226 brush from mac after a month of trying to find it now the are selling on ebay for 15.50 crazy.,0,1.0,0,27,0,0.000579427,0,0.077088535,0
cathyphantastic,The end of DRAG ME TO HELL was so unexpected. Mann. Movies are so wierd nowadays,1,1.0,1,61,1,0.14569816,0,0.47651136,0
realpants,will be praying all day,1,0.0,1,61,1,0.2543817,0,0.42285836,0
alicia1039,Last day ever of pe.  PS: hot cheetos are what's up and text me! I'm bored. Lol.,1,0.0,0,29,0,0.06459333,0,0.34959593,0
rajats,i am based in NYC  automatic advantage! ;-),1,1.0,1,20,0,0.46349677,0,0.468885,0
narcissamc,the actual martini glass-cat fiasco happened at 3. i didn't get around to tweeting till 4.,1,1.0,0,61,1,0.0012566091,0,0.12786739,0
Janell10,"yah! Oh, and by the way, I have 'The In Crowd' stuck in my head, and i like it",1,0.0,0,44,1,0.063623026,0,0.39820093,0
JeremyCShipp,Thanks for helping to spread the word!,1,1.0,1,18,0,0.23480111,0,0.9082942,1
KailieCOLOSSAL,"is amazing you should go check him out, and follow him. all my friends love him, look for him on youtube.",1,1.0,1,34,0,0.8589964,1,0.9643849,1
jeremygrimes9,I trying to accept that the wings are gonna win this one. Just got home and turned on the game. It's not looking good,0,1.0,0,29,0,0.6657079,1,0.70688975,1
pennyleiabruce,morning everyone  today gona b my day i can feel it,1,0.0,0,56,1,0.018856894,0,0.6593713,1
jacobian64,says I want to have my coffee in starbucks please.,1,0.0,0,29,0,0.15183748,0,0.17104,0
alexiawetherbee,"going to bed, nighty night twitter world!!",1,1.0,0,50,1,0.37152916,0,0.7943888,1
kaileemarina,i have to take my puppy to the vet in the morning  and yet i am still awake for some reason.,0,1.0,0,58,1,0.3595422,0,0.2519627,0
jaimjoy,pulled an all nighter. work at 7 and working at the shop after. i need sleep,0,0.0,0,54,1,0.00032209547,0,0.023869531,0
iamsuebee,Playing the Wii and listening to music,1,0.0,0,34,0,0.9343318,1,0.8846355,1
kay_hern,super cramps. no goood,0,1.0,0,49,1,0.48808882,0,0.26895526,0
joynudd,it's a 9 hour drive  But I could probably swim there in 8 ;) we miss you!,0,0.0,1,18,0,0.024471965,0,0.070514746,0
PiaEvans,hey..u're so cute,1,0.0,1,20,0,0.84803504,1,0.88147306,1
zoeortiz7,Getting ready for college. Might poke my nose in later at college - it's Vista - it's allowed - to keep me sane,1,0.0,0,58,1,0.04003832,0,0.60229784,1
fletcherboland,Firefox now supports embedded color profiles in images.  Unfortunately it is disabled by default in the current release,0,1.0,1,40,1,0.4132043,0,0.18495929,0
ChrisChaotic,Babysitting my little sisterr. I got to see corey today.,1,1.0,1,18,0,0.32447612,0,0.4704719,0
miamishyner,"I've threatened to wrestle others for it, but you might beat me.",1,0.0,1,40,1,0.43857327,0,0.59059525,1
rodrigdb,"Yeah, she lost today. I wanted her to go for the Grand Slam. I was rooting for Roddick, too, but I want Federer to win",1,1.0,0,62,1,0.013283896,0,0.049228873,0
LaurensGpa,"One goldfish says to the other, &quot;If there's no God, who changes our water every week?&quot;  (Thnx Lotay",1,1.0,0,44,1,0.91564274,1,0.64120966,1
shivOO,evolved into what ?,1,1.0,1,33,0,0.20765103,0,0.4715676,0
ianmayman,"I've most auto-DMs blocked, now I'll get a few less spymaster, get rich, and get followers messages. Twitter is much better as a result.",1,0.0,0,48,1,0.0006771503,0,0.81879604,1
markbrown83,goggul. Bad busy day today!  xx,0,0.0,1,62,1,0.107702516,0,0.27267766,0
ElizabethB95,I get all there You tube videos from JBYouTube how can I watch cherubs boot camp  #BringJBYouTubeBack,0,0.0,1,45,1,0.004295799,0,0.1778588,0
Dancegurl91,omg... hope that this is not true... it'll suck if it is!!!,0,1.0,1,29,0,0.05652405,0,0.07965113,0
whitneybrents,Time to go jump in the shower.  I'm so glad I don't have to rush this morning. What a great feeling.,1,1.0,1,24,0,0.7515662,1,0.8216192,1
juliasiddle,On the way to Teeside park. New  album on.,1,1.0,1,46,1,0.93099076,1,0.89792806,1
thewebboutique,Pursuing a new business venture. Nervous and excited.,1,0.0,1,38,0,0.7070145,1,0.9372808,1
Brianinja,"Goodbye, Champaign-Urbana! Hope you have a great summer! I'll be by from time to time to check up on you",1,0.0,1,32,0,0.5082712,1,0.929259,1
Ginaschreck,Im struggling listening to a very smart presenter wearing a dress and tennis shoes--CREDIBILITY IS SHOT!!,1,0.0,0,55,1,0.42391407,0,0.7978367,1
goddessrica,I really wanted to see LeBron &amp; Kobe in the finals.  Oh well; Delonte took his shirt off at the end all &amp; my disappointment went away. =D,0,1.0,0,56,1,0.042507138,0,0.062320713,0
viennita,is sitting in office. and having heaps to do. seems like a long evening after all.,0,0.0,1,35,0,0.103165105,0,0.23708768,0
yaseminx3,"i love you so much tay (: youre so amazing &lt;3 you should come to denmark, we love you here",1,0.0,0,52,1,0.9388585,1,0.979858,1
Jingerbella,made my first sale  just when i'd pretty much given up,1,0.0,1,19,0,0.17200439,0,0.5297094,1
joshhibbitt,Is on his palm pre but gotta go to work n a lil bit  sucks...,0,1.0,0,49,1,0.0004483966,0,0.015751267,0
DrummerFrek,no i don't think so!  I wish i could go soo bad! but if I have to work either that night or the night b4 i would b tired!,0,1.0,1,38,0,0.0004232292,0,0.0017855068,0
erkagarcia,"Oh no! A lot of people are starting to tweet again! Hope you could still read our multiple tweets  Philippines tour, please?",0,1.0,0,57,1,0.02777666,0,0.0525298,0
yankeeschica,Not happy about having to drive mom's car for the next couple of days till my car gets worked on.,0,1.0,1,57,1,0.004104018,0,0.10194155,0
coua,That one girl who is smart but likes hiphop in HSM. haha,1,1.0,0,45,1,0.46415567,0,0.86147547,1
ashleyruhl,I seriously work with the worlds greatest staff  !!,1,0.0,0,63,1,0.018713553,0,0.27902198,0
jasongraphix,Well this is probably the most &quot;advanced&quot; meal I've had all week. Gotta use up those dinner kits that we got cheap at Publix!,1,0.0,1,47,1,0.64898753,1,0.9307355,1
Emma_oxox,I'm trying to do a spree but second last thing is to protect a gangleader or something and u need 180 members to do it,0,0.0,0,31,0,0.0036763304,0,0.06556596,0
brettborders,for the first time in 10 years... i look like my passport picture... trying to book flight to Easter Island this week,1,1.0,1,63,1,0.056579523,0,0.90673345,1
Perignonic,wahhh...... can port me to your place so i can enjoy too???,0,1.0,0,27,0,0.7034048,1,0.6942413,1
CHERRY_DEE,feel like absoloute poopy today! wanna go for a walk but dont know if ash will have time!,0,0.0,1,19,0,0.020743918,0,0.16640766,0
jetaunelysse,Traveling with the jobe 2day! 2 bad we are only going to Chambana.. Wish it wew sumwhere more fab,0,0.0,1,37,0,0.017153291,0,0.08832828,0
convoy3571,Oh my thats a long time to wait to eat   if you're that hungry maybe snack on something.  13 hour difference from me.,0,1.0,1,48,1,0.6694723,1,0.57158905,1
holt_familyX4,Dan got called in to work.  No zoo today.,0,1.0,0,51,1,0.04174135,0,0.06620952,0
AiDarrian,"You guys are amazing, hopefully I can see you play one day.",1,0.0,0,60,1,0.8088534,1,0.9610593,1
ailishsmom,I hang out with the strangest people...makes me feel more normal,1,0.0,1,33,0,0.30086333,0,0.4253038,0
Attyy,arghh im soooo tierd dont want to get out of bed need mor sleep! i miss my mum,0,0.0,0,59,1,0.014815626,0,0.016407195,0
morgannl1901,I'm sorry hope u feel better,0,1.0,0,36,0,0.1668658,0,0.10572427,0
meriget,clean sheets feel great.  Goodnight!,1,0.0,0,58,1,0.85625637,1,0.94214624,1
kris89,gotta back to my books  bye cool life.,0,1.0,0,42,1,0.08718344,0,0.7034313,1
marz143,has a bad case of the Monday blues.,0,0.0,0,51,1,0.4742835,0,0.11463741,0
MoniqueBabez09,i got a bbq 2day nice hot day can not wait.  x,1,1.0,0,38,0,0.010934394,0,0.69065636,1
elizabethelming,Help me fix it Rob!,1,0.0,0,19,0,0.09767855,0,0.5677109,1
sharonhayes,"Thanks Nick, how are you doing? Late night for you!",1,0.0,1,37,0,0.92368,1,0.9726051,1
karlomarc,tomorrow is our first day of classes!!,1,1.0,0,22,0,0.04878329,0,0.5536332,1
MadisonMM,Glad to be home. Sad that Barbie is so sick.,0,1.0,0,55,1,0.017009784,0,0.039401207,0
HiddenEloise,hooray! i have 3 stalkers!  spy me spy me!!! where did you find me? ok! you win this round of Hide n Seek,1,1.0,0,44,1,0.0060774074,0,0.5402017,1
RickyDoig,"and yeah diversity were awesome , Hows Paris, hows your day going hope you &amp; Raychel are having a nice time",1,1.0,0,44,1,0.95753914,1,0.9866789,1
sandrai10,"yea we should  lets just convince a bunch of people to get one! i get really confused though, like there's not much to do :/",1,0.0,0,37,0,0.026127629,0,0.26652837,0
DebWorldOfBooks,"Sad, me neither",0,0.0,1,32,0,0.0094301095,0,0.05411523,0
Tarot1,LOL at that waffle pic.  The Corn flakes were amusing too.  Still awake and I have a headache,0,1.0,0,61,1,0.028051995,0,0.031413093,0
AudreyKnecht,We passed our final building inspection! We have a dorm again! Now all we have to do is move everything  Started on it tonight,1,0.0,1,60,1,0.016160892,0,0.40422636,0
latinaf234,Time for bed falling asleep long day tomorrow... Ima be so sore I can't already feel it..,0,0.0,0,45,1,0.007628065,0,0.02549181,0
LeanneMariie,in Lewie's spare room/mini studio. hes recording his new song  its good! this room is so cool its got loads of pictures on da walls,1,0.0,0,42,1,0.3537139,0,0.9429613,1
Abbie_xD,did you like my presents??  p.s did you get my text???,1,1.0,1,30,0,0.013786336,0,0.796457,1
andoscopy,the option to add a photo is now gone  what have i done???,0,1.0,1,51,1,0.043684997,0,0.299328,0
mariakitano,quite time on twitter?,1,0.0,0,60,1,0.82623845,1,0.7211823,1
latoyarenee,Twittas I am soooo depressed today,0,0.0,0,38,0,0.022359528,0,0.20067514,0
JohnTolliver,"Great morning, last night was fun. Show today in Bristol, Steeles Creek Park at 11:45 to 7pm. $10. Wish my dad could follow me on twitter",0,1.0,0,61,1,0.02131934,0,0.7181991,1
