user,text,sentiment,gender,pred_prob,pred_label,mitigated_prob,mitigated_label
JonathanTech,first saturday in a while that I have been awake for. Now I don't know what to do with myself. I am bored,0,1.0,0.6548245,1.0,0.38251945,0
heidikinsxo,your welcome kate,1,0.0,0.90111303,1.0,0.8908697,1
AlyssaMarie15,me either its happy... yet sad,0,1.0,0.7820583,1.0,0.053670764,0
NathanMillson,podcast,1,1.0,0.8779697,1.0,0.5256914,1
harshalpatil,check out   Updated...,1,1.0,0.8723307,1.0,0.5764414,1
aditisharma12,Is eagerly waiting for the Twilight New Moon..  #twilight,1,1.0,0.90337366,1.0,0.9230685,1
Sandra_Soriano,watching wizards of waverly place.,1,0.0,0.87933564,1.0,0.5176685,1
beatifique,"Amen to that. Hello, Mimi!",1,0.0,0.8658088,1.0,0.8034654,1
nikki_forbidden,"it was raininq last niqht .  Now its okay . Anywho, have a qood day, loves !",1,1.0,0.85995406,1.0,0.63381994,1
Cella1994,Went to Michaels for art suppiles!,1,0.0,0.86522514,1.0,0.5535259,1
CALi_Cutie,not feeling work today   ....do i ever?,0,1.0,0.71919197,1.0,0.052543573,0
sophieholly,"hahaha i really can't wait  i'll need a laugh after revision all day :/ wicked  you're gonna cry i think, it's so sad xx",1,0.0,0.67466205,0.0,0.2780368,0
finestimaginary,ooh nono it's really big! they call it a hydropool,1,0.0,0.85665816,1.0,0.63424766,1
taimusik,Missed you too mama,1,1.0,0.8793247,1.0,0.37804902,0
954bichoice,drowning in florida right now,0,0.0,0.85267246,1.0,0.39612058,0
tealarcon,"Note to people going to Hamilton pool, don't, It's too packed. And if you then decide to go to Barton creek, don't, there's no water",0,0.0,0.6492186,0.0,0.04789927,0
nikanth,Vacation over but not cold,0,1.0,0.7366809,1.0,0.03953396,0
kirstyneale,"In The Beano with an ermine cape, rippling muscles and a Simon Cowell-style fluoro smile, I think.",1,0.0,0.8979497,1.0,0.9664963,1
robhoosein,"sometimes, one beer isn't enough!",1,1.0,0.85062414,1.0,0.39172104,0
JessDigsMusic,ugh. work on my night off. boo,0,1.0,0.76684487,1.0,0.08263934,0
one_drink_ahead,thank god my eastern massage teacher is giving me an extension to turn in my project...WOO-HOO! now time for our tea party,1,0.0,0.83143187,1.0,0.9527844,1
mirandapearl,yep. well actually nope!  hi,1,1.0,0.8737472,1.0,0.77241087,1
ryankrishnan,tell the new believer &quot;hi&quot; from a fellow believer.   welcome to the family.,1,1.0,0.92663175,1.0,0.98426837,1
phatelara,"It is, Ane. I'm sure Chakai and Lucas would love it.",1,1.0,0.87243336,1.0,0.84974504,1
AlyxxDione,lol what r u doin now? Bored  ?,0,1.0,0.8532742,1.0,0.47911245,0
lovetracy,Good parts of &quot;Sex Drive&quot; - James Marsden. Seth Green. Fall Out Boy cameo. The end.,1,1.0,0.89767957,1.0,0.9564955,1
MANDY_my_melody,hahahaha.yeah.he still didnt fully guess it.but thats good.we wnt it to be a suprise.,1,0.0,0.8171953,1.0,0.43176058,0
RomainVaucher,That's no problem for me  But I just want the sharpest lens ! The rest of my kit will be primes anyway.,1,0.0,0.73575544,1.0,0.16681999,0
loveydayz,"he was only there for like 7 minutes!  but it was worth it, I got like 5 pics!!!",0,1.0,0.7291569,1.0,0.5694342,1
imasockrocker1,im joining twitter  lol,1,0.0,0.8849225,1.0,0.6751449,1
sarahbeth722,Congratulations  and  and  &amp; all other graduates,1,0.0,0.88816273,1.0,0.82448554,1
machroi,thanks. That's what happens when you rush- painful lesson learned,1,1.0,0.8966327,1.0,0.80937696,1
LilahMcfly,hey Danny how was the gig last night? How's going with the new album?  plz answer me  xx #mcflytoisrael,1,0.0,0.88394123,1.0,0.88272804,1
lauraaa_xoxo,So they're calling for some nice rain on Thursday   I hope they're wrong and it changes so I don't have to stand outside in it.,0,1.0,0.7283544,1.0,0.08256564,0
UtesQueen,off to work I go!  have a fabulous afternoon tweeeples,1,0.0,0.79240984,1.0,0.3453388,0
jacquiet,dismantled a couple of the photoboards from my 21st and creating a photo wall instead,1,0.0,0.8691516,1.0,0.82538074,1
Dannyskywalker1,tomorrow may not be the same....... ooooooooooh yeahh........ Each one teach one,1,1.0,0.81866294,1.0,0.12840006,0
DinaZg,Losting all my hopes for my story and for their story.. Our destiny is the same of them.. I don't know what to think now..,0,0.0,0.75007284,1.0,0.28413138,0
valensucre93,I knowww,0,0.0,0.85141534,1.0,0.447397,0
Sadsack99,_ ok very true. Should have been starting to stop pimping,1,1.0,0.8518706,1.0,0.47231412,0
okheggdal,sweat my ass off i did,1,0.0,0.81639975,1.0,0.34037274,0
Ashleylebron,Also this is a question for my ladies. what is the ultimate sign that you are in love and that that person loves you too? Good night,1,0.0,0.9278944,1.0,0.99298614,1
Dougielover3011,Has A Headache,0,1.0,0.8378563,1.0,0.14618066,0
jenncatty,I'm sorry about your Aunt,0,0.0,0.83449954,1.0,0.21457417,0
andreacarminati,They're fuc*in amazing! love this band...and my sweetie does too  â«,1,1.0,0.87434375,1.0,0.96411985,1
bellaj_,"miley, i need and advice... what do u do when youre tired of everything around u? have u ever felt like that?",0,0.0,0.7795051,1.0,0.0762916,0
CharityV,. Too late now.    I just wish I had been on the mailing list for the Coraline treasures.,0,0.0,0.74341816,1.0,0.062025737,0
adam_stanley,"Day #3! Tasha goes home today  walk around Leaside, Duffs for lunch. Just saw/talked to my kindergarten teacher",0,1.0,0.8277628,1.0,0.37053025,0
lisastarlynn,"Cool!  I was looking forward to seeing Aero &amp; ZZ Top, but it's too far &amp; expensive. :&lt; I also heard something about Poison",1,0.0,0.8006261,1.0,0.9083106,1
frenziedsilence,is hoping some hot apple cider will help her to feel better... this coughing fit is hell,0,1.0,0.73206764,1.0,0.08029913,0
torierskine,yep that's it  any word from milky way?? xx,1,1.0,0.85974866,1.0,0.57997966,1
faizwazir,i'm craving for burgers AGAIN.. pls suggest one place..,0,1.0,0.845216,1.0,0.46338093,0
juniperus,"I hope they are marvelous, tho!",1,1.0,0.85130596,1.0,0.32350135,0
jerrinmack,almost to MV..wonder what Bailey doin??  ..anywho IM OUT HERE! haha,0,0.0,0.8414313,1.0,0.533944,1
DivineUnbroken,yup it's raining here,0,0.0,0.8524031,1.0,0.27701274,0
codelust,"truce, it shall be then",1,1.0,0.8910902,1.0,0.81214464,1
ninirific,ty!,1,0.0,0.8842406,1.0,0.75111157,1
DavidBurela,"virgin blue really dropped the ball today. Flight delayed 3 times, 3 different gates. And my boarding pass and seat had to be changed.",0,1.0,0.72448653,1.0,0.07514735,0
merveurkun,become a fan of playfish and can not get rid of it,0,0.0,0.8397778,1.0,0.25551116,0
triiiiciaaaa,sure. what's your email?,1,1.0,0.8957597,1.0,0.8376604,1
datszone,welcome thanks for the follow,1,1.0,0.9331228,1.0,0.9847919,1
saredance,omg.. my sunburn still hurts,0,0.0,0.756827,1.0,0.037909873,0
claudythestar,listen my song from my i-pod,1,1.0,0.81803757,1.0,0.79259384,1
iamcheerbear,not feeling well. might sleep. please dear god don't let anyone disturb me,0,0.0,0.7507835,1.0,0.08342579,0
lis_sing,: it's too hot and car shopping sucks,0,0.0,0.8028811,1.0,0.0484989,0
MileyIsAwesome,please follow me  I'm following you :],1,1.0,0.8970337,1.0,0.7980965,1
Don_J,"Drove the other car yesterday and my foot didn't do well when braking lol,think it'll be better tomorrow. Boy racer me, no",1,1.0,0.7523134,1.0,0.16446044,0
jessbrad8504,I have to have a new e-mail address    At&amp;t is making me... bullies!,0,1.0,0.79401964,1.0,0.5523753,1
Yorkie7,"Just brought Stewart, my beloved Yorkie home from cremetory. 2nd one this week. At least he + Bridget r home now.  RIP sweet furbabies",0,1.0,0.71500313,1.0,0.2968272,0
ChadJNewton,The area looks amazing! Shame I havn't got tickets,0,1.0,0.8174648,1.0,0.28189796,0
lindyjomac,Aww ash!!! Anytime dear! You are pretty awesome yourself!,1,0.0,0.9213426,1.0,0.91357356,1
emiegrace,Feels bad for passing out... Thanks Tia,1,0.0,0.8714821,1.0,0.7349373,1
jazzt,season finale of Keeping up with the Kardashians tonight in the UK    when's the next series?,0,0.0,0.85912293,1.0,0.24446943,0
JanaBanana5,Thats too bad,0,0.0,0.82626563,1.0,0.13307108,0
GraceKaulitz,hopes i doesn't get swine flu!!!! Like 10 people in my year have it,0,0.0,0.7367104,1.0,0.16738558,0
vinabean,Why he gotta look like that?,0,1.0,0.8448172,1.0,0.51048285,1
danlight,"hi. Are you available to translate some stuff into Japanese? (Kind of, today?",1,1.0,0.90330917,1.0,0.9471611,1
cynensemble,Sounds like a plan- My curiousity just has to see this! Ridiculous. I'll punch around 2!,1,1.0,0.8430565,1.0,0.71863586,1
simarp,There is something which I really like about Alaskan - It looks different  #Chicago #Airport #Alaskan,1,0.0,0.7896692,1.0,0.6580072,1
jessbloom19,Off to petclub to buy the kitties food. Hopefully the have some new reptiles to look at and maybe bring one home,1,1.0,0.8594225,1.0,0.88998157,1
Rosie21,Ha...I miss mobile web!!!,0,0.0,0.764636,1.0,0.056067403,0
natanyagettie,i'm still awake after taking 3 sleeping pills. this sucks.   i feel like i'm slowly deteriorating.,0,1.0,0.54097575,1.0,0.027032482,0
Dot12b,Morning all. very wet here,0,0.0,0.8665089,1.0,0.3469464,0
kouya,Course we aren't as crass - we don't claim to be the only country with press freedom either,1,1.0,0.86077505,1.0,0.47308716,0
typicalrouse,yay 100 followers and the 100th isn't even a dmb fan but she's much much more special  crazy right?,1,1.0,0.84443897,1.0,0.82667375,1
ryancurran,Looks like 02UK is down!,0,1.0,0.8464294,1.0,0.31130525,0
stephaanie,"very true my friend, i'm not really feeling a mullet though, not this time anyway ;) next time ey?",1,0.0,0.6143768,0.0,0.039311633,0
tueyx,is tired and in bed nice and toasty thanks to my new heater,1,0.0,0.8947245,1.0,0.9618112,1
KateWeier,"; Waking up in Vegas, After Bali and Vanuatu. Then plastic surgery with Katherine and Jared. Then Barcelona with Jesse.",1,0.0,0.8903308,1.0,0.9525281,1
StefaniiDeann,Finished work and the weather is gorgus x Get the sun tan cream out,1,1.0,0.84986436,1.0,0.7783123,1
KatWaterflame,"Time to go to work. Again, please, no spoilers on #TrueBlood.  Thanks!",1,0.0,0.8128895,1.0,0.5851454,1
yolandasetiawan,lol. Manager apaa.. Hahaha thanks anyway,1,1.0,0.9220733,1.0,0.98376805,1
aaronface,Editing more shots from the paul brown shoot!  myspace.com/evilcreations,1,1.0,0.8905244,1.0,0.944716,1
aliceroques1,As far as procrastination when it comes to writing: let me know when you find a cure  I procrastinate until the very last minute,1,1.0,0.80573344,1.0,0.29765433,0
betsymartian,I have no idea what the plans are yet but i'll text Dave when I find out.,1,0.0,0.6839423,0.0,0.2653383,0
HumaneConsumer,You posted my mantra for the day   I won't give up!,1,0.0,0.86656684,1.0,0.6264639,1
metamars,my new pipe looks like anal beads.,0,0.0,0.86660004,1.0,0.65359116,1
janeway529,I'm starting to feel really blessed i chose to be a Communication Studies major.,1,0.0,0.7373824,1.0,0.3231268,0
JazmineLenora,is in dire need of some Cinnamon Bun Ice Cream! Is it you or what you do that has a hold of me?,0,0.0,0.8349143,1.0,0.32370296,0
RickyDeHaas,Is nearly at the bus station in Eindhoven,1,1.0,0.8620682,1.0,0.5408243,1
CathyVon,says back from Lowe's run. Now to unload all that wood,0,1.0,0.83293045,1.0,0.43834844,0
emilylouisemei,"ima rocking up to school with a wooden stake, metal colinder and garlic  thanks eriel babe.",1,0.0,0.8937172,1.0,0.97300893,1
nikarasneebas,yayy people are following me  hahaha. THANKS JENNA AND TOSH!,1,1.0,0.9158049,1.0,0.9828573,1
pauline11810,loving Mafia Wars on facebook..,1,0.0,0.88885635,1.0,0.8929839,1
francesco77,Good morning to you Eric!!,1,1.0,0.92042494,1.0,0.8958267,1
CrisantoE,Really hating how bored i am. Its summer for gods sake!,0,1.0,0.74824184,1.0,0.131484,0
nonap84,"passed the first section of the P&amp;C insurance test, but barely failed the other.   I'll try again next week.",0,0.0,0.8042024,1.0,0.083791845,0
kimyat13,is having a stomachache... damn pineapples! grrrrrr,0,0.0,0.8247935,1.0,0.10887336,0
kobinaceous,"heh, I think so; been in all the relevant arsmeet threads, and 1 or 2 other post-a-pic type ones.  Are your eyeballs seared?!",1,1.0,0.85225064,1.0,0.887517,1
preciousthings,- Cute shirt from,1,0.0,0.8846134,1.0,0.8218639,1
_Nanu_,"Not been yet, was hoping to go today but got lots of paperwork to do!",0,0.0,0.6166502,0.0,0.032440297,0
ELECTROdoodle,"haha trust me, meee toooo. i overreacted but my mom has this greek pedastal thing &amp; i was on her bed and slammed my toe",0,0.0,0.5488412,0.0,0.06986162,0
hostelmana,Celebrities must link to their Twitter accounts to verify them?   #seo,1,1.0,0.8531823,1.0,0.5254958,1
brianmabrianma,Soliciting blows. In Nordstrom looking at flower girl dresses.,0,0.0,0.85849476,1.0,0.5735601,1
SunnySoPretty,Go Lakers Go Lakers Go ! Sorry. I'm Jus So Proud Of Them,1,1.0,0.7306804,1.0,0.29356995,0
kimsamie,"let's see if i can go all weekend without turning on my computer. time to step up, kuro! byakuya signing off!",1,0.0,0.77456033,1.0,0.36214095,0
stuartalder,"Bit of a setback, now on antibiotics",0,1.0,0.8592169,1.0,0.46444914,0
BobbieMiller,"yeah, we do! I'm just now back to work &amp; not 100%. but i will be on-air, right?  sinus infection/stomach virus=tough week",1,1.0,0.51560706,1.0,0.029530514,0
EMoniee,wish y'all would've came last nite,0,1.0,0.8125057,1.0,0.16695257,0
carmenmanresa,I'm getting sick too   I need to change my sheets,0,0.0,0.637117,0.0,0.045355592,0
courtside,"Oooh! Big feet means big...shoes.  Btw, got your FB msg. He IS pretty hot...AND his BF is black. ;)",1,1.0,0.875969,1.0,0.9632212,1
laughingg86,Goodnight,1,1.0,0.89001155,1.0,0.7759873,1
Deidre_D,did you get your pics out of the tootsie's office yet? don't forget!!!,1,0.0,0.88596857,1.0,0.81672144,1
CelesteElprupp,yuuuup! 9 miles  it's for cancer! for a good deed!,1,0.0,0.91233367,1.0,0.9027079,1
julianpo,got accepted into military police and was made platoon i/c today  -,1,1.0,0.81556237,1.0,0.41497573,0
polyesterfudge,Nooooooo! Thats so upsetting. I'd love to meet her.,0,1.0,0.84743035,1.0,0.4778956,0
Bones_Fans,GOOD NIGHT everyone!! Remember to watch #BONES tomorrow so we help with the ratings...a lot of people watching means lots of ratings,1,1.0,0.90060997,1.0,0.8981861,1
iamnadia,because of your start naka ... I cant did it alone ... Many many thx again ka,1,0.0,0.7831241,1.0,0.49525872,0
violetposy,A Snob's Guide to the Internet Class System  (via  I'm not saying a word,1,0.0,0.80173653,1.0,0.57309085,1
adamkraus,band practice soon,1,1.0,0.8752411,1.0,0.6265639,1
jaiigurudevaomm,prop 8 sucks.. and so do homophobes,0,0.0,0.81077236,1.0,0.09797533,0
Ana2592,I just love Jesse McCartney.,1,0.0,0.8758861,1.0,0.8422004,1
JamiZeigler,No plans that weekend,0,0.0,0.82569814,1.0,0.19658102,0
JAii_MiNAj,listeninq to Birthday Sex,1,0.0,0.8768655,1.0,0.57341915,1
laurenmichaels,I didnt even know you were there.   I'm sorry,0,1.0,0.7784459,1.0,0.10434111,0
julesdonovan,"So, I guess that all depends on how late you slept in. Congratulations.",1,1.0,0.8519926,1.0,0.8337484,1
Steffie_84,what cords/strings do you mean? you have a picture of it? maybe i can tell you what they're for...,1,0.0,0.92832804,1.0,0.9751203,1
AlfredoFlores,yes OF COURSE!!! Once it is released.. do your thang! and theres PLENTY of footage of Cha Cha.. No footage of Jack,0,1.0,0.7583158,1.0,0.48752308,0
mommas_girl,Wow Simply me!,1,1.0,0.8728555,1.0,0.6686877,1
junelbby,Still blushing about what happened at the awards ) he just texted me &amp;asked if he can take me to the top of the world,1,1.0,0.8421255,1.0,0.8307532,1
alexawelch,shake it aha  xoxo lovely lexy,1,1.0,0.886332,1.0,0.9077511,1
kiaboo13,"uggg no not at home, it's being so dumb",0,0.0,0.7108659,1.0,0.04811982,0
martinnovation,"what's the definition of that. Its public service when it serves the greater good, but when is it 'civic'? Non-military?",1,0.0,0.8314453,1.0,0.50399363,1
cyanidesicle,You have heat??? we dont even have the sun right now,0,1.0,0.8690067,1.0,0.50943923,1
phiberry,Frank gave me some more ice but half fell on Jane.,0,1.0,0.7962978,1.0,0.24904716,0
willy007,revising  exam 2mz!,0,1.0,0.854007,1.0,0.31143507,0
yanskie,is very very sleepy,0,1.0,0.8606946,1.0,0.5621371,1
asharocks89,"It was the boring things in life that I remembered the most.-Russel, UP--cute and funny movie",1,0.0,0.867165,1.0,0.9650651,1
ErinFitzpatrick,7174519212  WHAT SHOWS ARE YOU DOING THIS WEEK I WANT TO SEE YOU caps was needed,1,0.0,0.8766487,1.0,0.76570594,1
steffbomb,woke up early to sew. forgot that everyone everywhere is staying in our apartment. my whole sewing area is covered in dudes sleeping.,0,1.0,0.62579066,1.0,0.03570445,0
Cindayx,Miss tay' ...,0,0.0,0.8267643,1.0,0.10454105,0
HannahGoRawr,listening to music. i have a bad cough.,0,1.0,0.8075277,1.0,0.18453181,0
TheGildaaa,and my Cameron,0,0.0,0.86109245,1.0,0.4958097,0
MyOpportunity,"finger in the employment ministry, interview in radvision, shrinking shirt, work for scepia (no charge), looking for job, a nap, pilates",1,0.0,0.8308771,1.0,0.376206,0
goodlemax,aww I want coffee!!!! dmn it,0,1.0,0.7920624,1.0,0.1302893,0
davidgoett,expressio study-o est exclusion funnio,0,1.0,0.8515637,1.0,0.25134876,0
Geoffafaaa,Just woke up! what to do.... Study? oh god no.... I hate that I have exams in a week,0,1.0,0.6190533,1.0,0.025905056,0
petrafranic,aaah TGIF  not too shabby.,1,1.0,0.81565267,1.0,0.31275383,0
tammytrent,me too girl...me too!,1,1.0,0.80727345,1.0,0.1777477,0
keithemorrison,I don't think I can come  I suck...I know. Weather is supposed to be crappy also. Don't hate me!,0,0.0,0.48209733,0.0,0.03254454,0
CassieFX,Hey! You should be in the Lost thread on BGP. Pawz and I have been burning it up in there all day.,1,1.0,0.8772806,1.0,0.5763673,1
__Vivi,0ffline. i need to learn for chemestry,0,0.0,0.8222315,1.0,0.34023374,0
SeanScheidt,Lunch with the tersiguels and stacy was amazing!  Now at mica till midnite forgot my computer,0,1.0,0.8149182,1.0,0.51230824,1
ericamowell,Up giving Parker a popsicle to help his fever  doctor in the AM!,0,0.0,0.8240371,1.0,0.19846919,0
sarahreid10,Studying for finals with jackieee,1,0.0,0.8860106,1.0,0.5871252,1
Lacey_Lou,"It's not a very good time to buy at the moment anyway. We bought our place for Â£200,000 it's so not worth that now.",0,0.0,0.81441545,1.0,0.4578055,0
Alexlovesmusic,watching  special,1,1.0,0.88611037,1.0,0.6982993,1
primatage,"yeah the main web UI is built to be slick and pretty, they don't seem to go for functional use",0,0.0,0.78199375,1.0,0.21956605,0
MakenzieJo,At sundae school with nick allan and sarah for her birthday. Mmm  Even though i am not eating ice cream.,1,0.0,0.75582653,1.0,0.43748575,0
edwardbarry,going to lay down. Fuck tonight,0,1.0,0.8172605,1.0,0.21109967,0
steph_davies,Please keep on voting for  and  and make sure they stay at the top 20!,1,0.0,0.88291055,1.0,0.9433615,1
AnnSue,Goodnight &amp; Sweet Dreams!! XOXO,1,0.0,0.90705454,1.0,0.9640081,1
LikaInoUhane,got me a date with a nifty guy. my moxie finally pays off!!,1,0.0,0.88839436,1.0,0.87477493,1
billhooton,The weather is so gorgeous today!  It's a shame I have to go to go work later and miss out.    Work should be optional on nice days.,0,1.0,0.652152,1.0,0.050407454,0
keylittrell,I know!!   I can fall of the bed! BIG dream!,0,1.0,0.8419117,1.0,0.735963,1
JustBella,Spicy baked chicken with salad and a nice glass of wine,1,1.0,0.9075649,1.0,0.9795368,1
jeannicole,Your headphones must have short.  Try listening without headphones?,0,1.0,0.8737914,1.0,0.66563416,1
_Stacy_T,"Goodnight, good morning and HAPPY MOTHERS DAY! Visit my profile to see my silly offspring.Its funny, the love of my life picks his nose!",1,0.0,0.90072984,1.0,0.98499477,1
ashley_penney,So bored without trueblood marathon,0,0.0,0.82029647,1.0,0.09546936,0
kayleigh13,I pulled a thigh muscle somehow and now I'm off to work.... and missing Britt's somewhat graduation party.,0,0.0,0.6683185,0.0,0.038578782,0
racheltiz,im reallly bored... and you never say hi to me,0,0.0,0.860931,1.0,0.43969595,0
the_pink_pony,i better count!!!!!!,0,0.0,0.8462332,1.0,0.47200778,0
ryanmoore1888,Lyin in bed with my gorgeous girlfriend watching a film,1,1.0,0.8805796,1.0,0.80315053,1
drewyu,Finally able to enjoy 'free' games from the National Library,1,1.0,0.8818085,1.0,0.6866483,1
MariahsLamby,Hey my sister's kids would love to go fish it out! For you!LOL!,1,0.0,0.9023671,1.0,0.9610205,1
samkate,- Come to Austraia quicker,0,1.0,0.86527455,1.0,0.49285457,0
vandagreenangel,I hope you find yours. I almost don't  believe there any good men out there. Maybe just vampires,1,1.0,0.78307617,1.0,0.29392248,0
beejaysea,Friends don't let friends type on their iPhone drunk.,1,0.0,0.842409,1.0,0.77437174,1
lovelywings14,if anyone reads this and has left 4 dead..  me..,1,1.0,0.76574636,1.0,0.054511216,0
conchita26,So tired...,0,0.0,0.8497226,1.0,0.2507386,0
billybilo,"He's amazing, him and cairon. offfffffffft.",1,1.0,0.88151383,1.0,0.68002844,1
ShastaDaisies,Watching Conan and cramping bad,0,0.0,0.8528656,1.0,0.31286705,0
linkyyyyy,Looking for co-owners on almost all of my sites. So e-mail me if you're interested in co-owning any.,1,0.0,0.8057766,1.0,0.7210552,1
LexxiScrank,haha well i have dance tonight.... my saviour,1,0.0,0.8544075,1.0,0.7410587,1
COLioness,"Hey, from soccer player to player, any good words of advice after being CUT from the same competitive team after 6 years!!?",0,1.0,0.828242,1.0,0.24715608,0
jackiboy,That's like more than I've had in a lifetime...one step closer to the MacBook,1,0.0,0.85304296,1.0,0.8005859,1
hannnnnnnah,Tonight was SO WEIIIIRD. But whatever. Exhausted. Reading my Bible and then getting some sleep! Goodnight!,1,1.0,0.82878,1.0,0.9398434,1
cathrockz,hi Fran and Gino!   (GinoandFran live &gt;,1,1.0,0.8825285,1.0,0.6743856,1
compressionla,thanks for coming out and staying the whole time. You = true school.,1,1.0,0.9167458,1.0,0.95446545,1
KellyDivine,I had denny's for breakfast it was good!,1,1.0,0.875524,1.0,0.81059843,1
Mommykins41,Goood Morning! Have a safe trip and a great weekend!,1,1.0,0.9090171,1.0,0.94709545,1
wilcose,Hanging out with  and,1,1.0,0.8871385,1.0,0.6838037,1
totalliiJEN,"maybe they just dont get it, bcoz they don't even know who you are. even me. and i rspect thatanyways, be always happy",1,0.0,0.829268,1.0,0.79143345,1
vinylhaus,just finished updated some works in Gallery Page 5.    Thanks for reading!,1,1.0,0.915827,1.0,0.9793175,1
elliemcfly,please please PLEASE say hey to  she loves you! pleaseee!  xt,1,0.0,0.9140059,1.0,0.8897436,1
Real_Chipmore,"I dont hate small animals we used to own a russian hamster called Miss Squiggles until she died of a tumour, loved her to bits",0,0.0,0.51909125,0.0,0.010437558,0
naois,"Taking a break from Twilight - surprisingly well written, great for recalling those teenage pangs",1,0.0,0.90739226,1.0,0.9738137,1
richardebaker,*raises hand* Id love to sit in too,1,1.0,0.8668418,1.0,0.6734784,1
michellealynn,Ahhh!! So scary!! I hope you're okay!,1,1.0,0.8499074,1.0,0.27700073,0
NathanBrookman,morning,1,1.0,0.8832615,1.0,0.5630668,1
Liska13,"sleep was Ok  never enough  must go back to the books, preparing for September final exams. Have a nice day!",1,0.0,0.8404031,1.0,0.75481784,1
missycj03,Off to bed. its way past my bedtime. back feels better. ear infection is back.  know any home remedies?,0,0.0,0.6952697,0.0,0.06394648,0
markthebozo,"Off to Sleep Nao, Last night I have the chance to sleep in",0,0.0,0.7883264,1.0,0.42548484,0
MichaelValiant,"Not that I fear the Ribbon, it looks great... I just fear the loss of productivity while I ramp up to a new interface",0,1.0,0.6972394,1.0,0.09720899,0
melissabob,Rascal Flatts - Love Who You Love. i got his album woo,1,0.0,0.9201177,1.0,0.9740714,1
orangetoenails,is leaving to get a haircut.. ciao!,1,0.0,0.8419116,1.0,0.33429152,0
lindsayrawr,"i love this girl  ,she rocks!",1,0.0,0.8552008,1.0,0.73795205,1
thecashqueen,"just got back from town, my feet hurt &amp; i'm tired  xxx",0,0.0,0.7896409,1.0,0.11619471,0
Applemus,It is so fucking boring tonight. I gonna play GuitarHero on my PS3 and watch some movies on the TV!   please call me! :-D,0,1.0,0.70998436,1.0,0.19156465,0
amalinaaa,your boyfriend  is a lazy dude. haha,1,0.0,0.91210955,1.0,0.9619928,1
Carrie_Ann_R,be proactive in being happy,1,1.0,0.8888832,1.0,0.755362,1
BeccaMcintyre,ughh i hate being ill,0,0.0,0.76146364,1.0,0.047485474,0
janwheeler,"Hey thx so much! Yes, back in very rainy UK. Whole trip was awsm. Now back on building site getting filthy.  U2 hve gr8 w/e. XX",0,0.0,0.7899833,1.0,0.53792316,1
MarieAnneSam,is doing some 'news reading' at CNN site ---and chatting online as well,1,0.0,0.88618255,1.0,0.88572305,1
neillpeterson,just put it into the tweet and I'm pretty sure it shortens it for you!,1,1.0,0.91538197,1.0,0.9630018,1
carole29,"i couldnt watch the entire thing, thought i was going to throw up",0,0.0,0.70861065,1.0,0.051352892,0
BeantownCutie,nope they said he cant take anything becuase it is a virus I gave him motrin about an hour ago and still has a fever,0,0.0,0.6317018,0.0,0.038015556,0
asianjane,Moving to Fairfield Iowa with my starbucks,1,1.0,0.8400899,1.0,0.37865418,0
KrisColvin,"That's just it - I feel like I should throw paint at him, grab the bucket of fish &amp; make for the lake to save them.",0,1.0,0.74357754,1.0,0.4694676,0
IWannaHaveFun,i know! is in the only thing that i belive! belive me girl! im soppourt u!,1,1.0,0.76448315,1.0,0.28122443,0
katmoments,These are reaaaally pretty  altough they look a bit hot (the &quot;bad&quot; hot lol! ),1,0.0,0.88995516,1.0,0.47611877,0
Leigh90,"Getting ready to go out, blue WKD in hand  Oh, and Diversity FTW!!",1,0.0,0.85606956,1.0,0.8527451,1
daphneemcgee,"those two posts were so  but she is on holiday,  misses.",0,0.0,0.746182,1.0,0.06917605,0
CHRISTYSEMIGLIA,I'm so Tired ...,0,1.0,0.82962877,1.0,0.2184508,0
hottie109,just got back from the mall! saw some cute stuff in rue 21,1,1.0,0.90882003,1.0,0.9561012,1
lexcaluza,thanks ggiiirrlll!,1,0.0,0.90866196,1.0,0.9306512,1
akenyg,"#nextlibrary09 Now Helene Blowers on stage, and we're doing the big library wave!",1,1.0,0.8877368,1.0,0.9036968,1
HoneyButterNuts,thats how i was going to,1,1.0,0.8268589,1.0,0.42212495,0
MileysDani,Hey Guys  Whats up??,1,1.0,0.8819035,1.0,0.5356196,1
TheIceBear,is in pain and has lost some wisdom. Feels like someone hit me with a hammer in the jaw. Hope the big ibuprof tablet kicks in,0,0.0,0.8022499,1.0,0.049245685,0
babyphatdiva000,watching the soaps,1,1.0,0.8906624,1.0,0.60354495,1
brandonhc,"i dont like being sad. especially over dumbass guys  i'd rather make others sad, specifically children and shitty drivers.",0,1.0,0.516207,1.0,0.008555694,0
markinct,Now that's a lack of imagination.. or worse - maybe they're sent by myspace to sabotage twitter?,1,0.0,0.8637164,1.0,0.7101023,1
andy_cyrus,"yes i am, i don't use just becuase &quot;Cyrus&quot; is a popular surname",1,1.0,0.7992359,1.0,0.7592948,1
JazzyLulu,its about damn time...you'll like it once you get the gang of it...oh yeah I may not be coming tom,0,0.0,0.76635635,1.0,0.25808084,0
EmilyCampagna,Anyone interested in a sweet little puppy. Its a boy. Need to find him a home,0,0.0,0.802807,1.0,0.36514807,0
chris_harrison,I was just noticing the same thing.  EVERYONE is there...except me   I have yet to see a launch...,0,1.0,0.7604253,1.0,0.52158326,1
