user,text,sentiment,gender,race,age,age_bin,pred_prob,pred_label,mitigated_prob,mitigated_label
tori255,I was sunbathing for 30 mins and i got a slight tan,1,0.0,0,57,1,0.42108023,0,0.72652626,1
sarah_cb,what makes it worse is that cops do not enforce the law w/ these morons. At least they don't here. Don't even show up,0,0.0,0,64,1,0.3026086,0,0.04016918,0
DebsyC,they never have chicken feet at Ming Court! Got my shiu mai tho,1,0.0,1,35,0,0.3848569,0,0.44588828,0
leatherzebra,Good news: not as sore as expected from yoga class. Bad news: have started chewing on tongue again in my sleep,0,0.0,1,46,1,0.32779288,0,0.041739993,0
SaracaB,"wants something sweet... well, anyways.",1,0.0,0,43,1,0.47462228,0,0.6251142,1
ArmstrongMillar,;) Did some shots in Candlelight last week: amazing!!,1,1.0,1,41,1,0.49373725,0,0.8255908,1
MarissaGV,Just got back from the city. Had a goodtime with the cuzzos and Jeff!,1,0.0,1,58,1,0.4575002,0,0.6458026,1
john_ivanoff,big beautiful whale. . . maybe he should contact witter,1,1.0,0,56,1,0.49364725,0,0.8285813,1
jason_miller,Surprise!!  Provincial office doors locked at 4:28 PM on Friday.,0,0.0,1,49,1,0.47166246,0,0.39522535,0
TanJa_C,so you can fix it then  yay!,1,1.0,0,40,1,0.51724446,1,0.9420419,1
LilliJ,thank you.  that was perfect.. loved dances with wolves,1,0.0,1,54,1,0.5188327,1,0.9656565,1
CoRDieS,parents are over for the night and i ran out of booze (for myself),0,1.0,1,18,0,0.38472253,0,0.14326367,0
angelkutty,"i have no idea. whoever gets married first tho, must have that picture in their slideshow",1,1.0,1,41,1,0.38535517,0,0.48818454,0
thefamilyband,We just got our key made!! Over a hundred dollars later!!!,0,0.0,0,29,0,0.51462215,1,0.72002935,1
BitterChris,Yeah I'm kind of hoping enough people get the PS3 one for there to be people to play against,0,0.0,1,22,0,0.39452285,0,0.30192417,0
PalliativeDoc,Back from church... back to bills,0,1.0,1,59,1,0.42946962,0,0.2889286,0
betsyjomaine,"and bartels, i'm sorry, i cut you out of my display pic",0,0.0,0,31,0,0.36245778,0,0.06574671,0
lemonsareyellow,Last exam went horribly. Almost certainly a fail. Damn.,0,0.0,1,61,1,0.40850922,0,0.07290833,0
DinaCass,"Ooo, unexpected fruit punch fine   Awesome",1,0.0,1,22,0,0.51713836,1,0.97852916,1
tinaism323,enjoyed the crazy magic that was bay to breakers but is hating the pain in her feet/legs,0,1.0,0,50,1,0.31973276,0,0.22541757,0
mimidoogi,haha yeah that's the one :] and I tried with my Flickr but I can't even remember my Yahoo ID :S  Added you on my one,0,0.0,0,25,0,0.3277718,0,0.35568258,0
DianaMarie81,Yaaay - getting ready to go to the park with my sweet cheeks!,1,0.0,0,36,0,0.41151622,0,0.8481029,1
LizBV12222,ick....,0,0.0,1,33,0,0.4867502,0,0.49834397,0
JamesMcCleary,I wasn't even in WeHo for 5 min and some guy smacked me in the face...I was on my cell and it few out of my hand and split. My poor nose.,0,0.0,0,41,1,0.2349126,0,0.036565423,0
JenVortriede,I'm enjoying a mini-vacation with my husband in La Jolla.,1,0.0,1,38,0,0.43799585,0,0.73287857,1
moostool,"hey man, just sayin hi, hope ya day is cool, just updated, like proper, my twitter, review, see if im cool man,... lol",1,1.0,0,48,1,0.52261686,1,0.99817526,1
CosmicJase,Four Year Strong are rocking my world on this sunny day when i am stuck inside with nothing to do,0,1.0,0,36,0,0.3428039,0,0.16742742,0
gordon_martin,I understand now,1,1.0,0,34,0,0.43415153,0,0.39238867,0
Scotttiiieee,Not feeling it tonight.,0,1.0,1,43,1,0.42151165,0,0.093531616,0
robiiinn,your not in school,0,1.0,0,30,0,0.4545366,0,0.32014295,0
alexfalk,"The shrubbery and trees situation on the west end of our property is a freakin' disaster. Lot of deadwood, scrap, trash.",0,1.0,1,31,0,0.4180665,0,0.14380585,0
lindseygrande,I hope I wake up early for that! I've missed the last 2 weeks,0,0.0,0,36,0,0.3882826,0,0.08386848,0
caraaaaaa,why don't your tweets show up for me anymore  it makes me so sadddddd,0,0.0,0,22,0,0.44847,0,0.07166759,0
TynzBoomPow,HUH SERENE?! YOU WATCH HANNAH MONTANA ALREADY?!?!?!!?! FUCK YOU,0,1.0,0,60,1,0.51749426,1,0.42870966,0
FranceBarker,"Yay! I've done my art exam... wow 10 full pages of writing... ow my hand hurts!! lol anyways 8 down, 4 to go!!!!!!",1,0.0,1,39,0,0.30397433,0,0.15315975,0
krisi18,studyingggg ;; taking exam ;; foooooooood ;; class ;; studyingggg again. o joy,0,1.0,0,64,1,0.48735034,0,0.37601155,0
iluvcornbread7,well if u need help im here fosho,1,1.0,0,28,0,0.46420208,0,0.5189092,1
Shinobi_Boa,#eveonline obviously!,1,0.0,1,45,1,0.48591116,0,0.62840855,1
emilyyyem,I hate my biological father too,0,0.0,1,42,1,0.36840698,0,0.07614981,0
WhitneyHurt,OAR Wednesday at 7!!! cant wait,1,1.0,1,46,1,0.44843298,0,0.296095,0
TessaG,Thanks for the #FollowFriday - I hope your weekend is wonderful,1,0.0,0,32,0,0.5168193,1,0.96675485,1
jennybean1,Us ready to relax tomorrow xoxo,1,0.0,0,18,0,0.4734384,0,0.79576856,1
SynBen,NKOTB peeps please watch and explain to me what DDUB means by final Chapter  Cuz I think I'm gonna cry.,0,1.0,0,54,1,0.34609917,0,0.14891602,0
kristenmarquez,Good morning all you stateside folks who are just waking up!,1,1.0,0,33,0,0.520722,1,0.959109,1
James_Millard,Everyone seems to be going on holiday  at the moment. I feel so left out,0,0.0,0,21,0,0.319939,0,0.058500536,0
always_sanya,watchin 10 things i hate about you,1,1.0,0,27,0,0.4371786,0,0.38141328,0
loribecker,The tile is done and it turned out great! Mom and Dad leave tomorrow morning back to Springfield.,0,0.0,1,31,0,0.4198297,0,0.28234583,0
balaaG,you should probably check yourself in the mirror &amp; photo again,1,1.0,0,64,1,0.51703465,1,0.9565913,1
hotpuddxoxo,hi been away for awhile but back now - in work at the mo so will catch up with you all laters,1,1.0,0,52,1,0.37218693,0,0.24353622,0
jorene_,"Sooo, my plane for Chicago leaves at the exact time that I had reservations for Club 33... I am going to be eaten alive",0,1.0,0,41,1,0.26523325,0,0.06974769,0
victhehorrible,So no tattoo today. We got the dates mixed up,0,1.0,1,27,0,0.41096088,0,0.2335245,0
pauracoma,"IKAW KASI, E.  :| I slept.  OH WELLL, I'LL SEE YOU ON SATT.",1,1.0,1,31,0,0.49956816,0,0.8458254,1
Becca357,"Heey my names Becca im new on twitter, im in pitlochry high school teaching myself Re and im stuck  any help offers ? xxxxxxxxxxxxxxx",0,0.0,1,49,1,0.37939334,0,0.2456987,0
Brent_One,-- Apple Macbook Pro 17\&quot; 2009 - Screen capture failure   Any ideas why it does this from time to time??,0,1.0,0,42,1,0.3513272,0,0.07419011,0
Kaleiigh,"I looovee the sun, hello UV 1000000",1,1.0,0,61,1,0.44759715,0,0.66579,1
PascalD81,Good morning!..getting ready to run some errands...but before I go I have to make sure my niece is comfortable...she's not feeling well,0,0.0,0,18,0,0.2530887,0,0.10630476,0
nightmare93,"aww, it's great!  we all should hang out soon.  [;     thank you!",1,0.0,1,52,1,0.5206426,1,0.96711683,1
elena_ohsnoes,Did you die? I miss you bb,0,0.0,1,48,1,0.45512134,0,0.10852813,0
LeslieIsBomb,"lawl, its fun xD. its just basically the status part of myspace and facebook ahaha.",1,0.0,0,52,1,0.49138308,0,0.9605437,1
Lynne90,No the music's gone again,0,0.0,1,25,0,0.41658378,0,0.09534029,0
SibelOktay,"I'm in Richmond, VA, apparently... Let's hope I get home tonight.",0,0.0,1,36,0,0.3880566,0,0.3773719,0
TashaMCrawford,plenty of things,0,0.0,0,51,1,0.47007677,0,0.45746192,0
lianeviolet,One is not supposed to have a headache on a Friday. That's just not right.,0,0.0,0,56,1,0.3351066,0,0.03446329,0
aphrodite187,Very sad day.,0,1.0,0,44,1,0.46338284,0,0.16690533,0
tomswenchie,ooo dickie pics...dont mind how bad they are really,1,1.0,0,23,0,0.48118836,0,0.4781073,0
richfeistel,mmkayy TOTALLY going to bedd now. i mean it!! im only gonna get 3 hours of sleep tonight,0,1.0,1,18,0,0.28782013,0,0.10446475,0
liababygirl,man. me n the girls shulda went out. we anit even go bowling.  instead im hme. gettin lazy lol,0,0.0,1,19,0,0.41010725,0,0.33388552,0
nanyate,Hahaha yeah!! T__T I'll try to squeeze out some time in the weekend to do it.,1,0.0,1,64,1,0.39927188,0,0.77049893,1
digistarr,daaaaaa! why is it monday  officially starting to load up on energy drinks!,0,0.0,0,56,1,0.3766822,0,0.23213106,0
johnthornhill,Majorca mate. Nice and hot,1,1.0,1,32,0,0.51529604,1,0.7428445,1
samelaanderson,I don't know what's wrong but I hope everything turns out to be ok.,0,1.0,0,56,1,0.29239258,0,0.041925546,0
BethTN09,someone took or stole my silver camera you used cuz its not in my bag anymore  im' so friggin PISSED!,0,0.0,0,45,1,0.3330885,0,0.02730052,0
jasminekpk,Just got my laptop!  But I have to re-install EVERYTHING back  Gonna take a while.,1,0.0,0,62,1,0.32646355,0,0.23230574,0
perezf2,taking pepto... like the boss.,0,1.0,0,30,0,0.49553117,0,0.6295927,1
kaitykane,really does miss her man.,0,1.0,0,46,1,0.39410314,0,0.068166494,0
Sarah_Kelsay,Just got back from church. The sermon was about being grateful with what you have  and don't compare yourself to other people.,1,0.0,0,40,1,0.48322996,0,0.895026,1
HartMama,My tummy feels icky and I didn't even drink tonight,0,1.0,0,60,1,0.34292942,0,0.055471126,0
joeyroxville,weird that's one of mine too cuz Im kinda fluffy,0,1.0,0,42,1,0.43683976,0,0.4616135,0
jatt_punjabi,If Rajan Rondo and Ray Allen go to Detroit Pistons..I will be really pissed!!!!,0,0.0,0,61,1,0.392464,0,0.3303616,0
HarbourSeal,I'm quite sure he twittered it *lol*,1,1.0,0,28,0,0.48219636,0,0.77085257,1
carinaabee_,"pfft, I was gonna ask which one hurt the most, so I can avoid that area.",1,0.0,0,44,1,0.35986426,0,0.56673795,1
theinfamoushobo,LOL...are you sure your over him? jksjks i know you are. and i really dont think it's cute...but i cant help it,1,0.0,0,60,1,0.41417176,0,0.70573944,1
marienborg,how many debs at your company? We are 3+4 on two different techs,1,0.0,0,53,1,0.5179537,1,0.9128318,1
daniejb92,Just finished hamlet from the hood with  takes my dear but we got it,1,1.0,0,33,0,0.42177936,0,0.723621,1
Greg24hrs,Writing design feedback  and listening to Sade on a rainy morning.,0,0.0,0,45,1,0.46846065,0,0.6522314,1
Kristie1311,we didn't find anyone. Just missed  No one showed up at WH. They may have went to another 1 or came later.,0,0.0,1,19,0,0.31510687,0,0.046711706,0
pennyinyourshoe,i'm so sorry for your loss sandra,0,0.0,0,62,1,0.44966,0,0.15176623,0
siriuslyheather,. Happy National Cancer Survivors Day to you too Duane! As well to all our fellow survivors on twitter!,1,0.0,0,57,1,0.50426924,1,0.8769734,1
cortormiss,"i tryed to get up erlie to get a london ticket, seems they solded out now tho  haha im relly angery XD",0,1.0,0,40,1,0.33409932,0,0.13704857,0
HarryLyme,"ah -- that's an old idea and  already sounds top-down, centralized, academic in it's obviousness  Google sleep tight",1,1.0,1,52,1,0.4901152,0,0.81544405,1
Tarynnnn,good day &lt;3. lol running through the fountains  love you all (:,1,0.0,1,32,0,0.5222453,1,0.9783697,1
colorgirlkaylee,there's nothing wrong with alone time.. it's actually one of the best times in the world sometimes,1,1.0,1,57,1,0.41660094,0,0.2756951,0
Dieux_Faux,I know you don't mean it that way but it always feels little like you're having dig at me about the eucl when you say that,0,0.0,1,56,1,0.4137769,0,0.5762696,1
greenfaerie,Still can't believe that a plane has just vanished whilst flying over the Atlantic. Feel so sorry for the relatives waiting for news.,0,0.0,0,58,1,0.28091407,0,0.025634779,0
sonnetXVII,"hold up, wait a minute, put a little love in it!",1,1.0,0,28,0,0.51805216,1,0.8992193,1
studionashvegas,Haha... that message was from   Apparently he wanted to tweet on daddys account today,1,1.0,1,50,1,0.47888017,0,0.85928005,1
thebeccaboop,"V tired and am missing  , lion-o and betty  when did I turn into such a homebody?!",0,0.0,1,57,1,0.3897847,0,0.04091173,0
TheRealJordin,Ahahaha I look forward to it!!!,1,0.0,0,23,0,0.4483493,0,0.64260715,1
The_Beat_UK,good morning! seriously sunny day! shame I'm at work,0,0.0,1,54,1,0.4343838,0,0.34116894,0
Jay_El,missing   lmao!!,0,0.0,1,43,1,0.45734423,0,0.20324337,0
alyssaaguilera,"my last update of the day: find out ur friends NOW. last thing u want is drama. i'm on team twins.   felemishnish, alyssa â",1,1.0,0,19,0,0.30170068,0,0.17280366,0
daisychain_69,feelin a little sick....think i'm gettin the tummy flu,0,0.0,1,29,0,0.3753727,0,0.04890104,0
nelson_medina,just in 1 second my entire life fell down...  im so sad...,0,0.0,1,59,1,0.3447239,0,0.04135813,0
francish7,Yay! Everybody wants a recount - and it looks like it's gonna happen,1,0.0,0,49,1,0.50702786,1,0.797382,1
Dominic1978,#followfriday  for the kind words  I have fans?,1,1.0,1,34,0,0.47876206,0,0.8805224,1
bowtiekittydish,i get to see  in concert for the first time tomorrow! (hopefully not the last) dont get to meet him anymore though,0,1.0,1,35,0,0.26606905,0,0.05089979,0
MoonwoodFarm,"Are we looking at the pink glove?  Is that yours? I love using my looms, so easy  But never thought a GLOVE could me be made!",1,1.0,1,43,1,0.40322566,0,0.598751,1
TheNut01,think ve destroyed the bass on my headphones   damn these dnb songs!!!! lol,0,0.0,0,52,1,0.45409706,0,0.18919687,0
Bekki_x,"Got let out off college early today! Finished at 1, home for 1:30, tennis on at 1:32! Now this is more like it",1,0.0,0,45,1,0.40025222,0,0.30622667,0
sigitt,"- Not sure. I tried the Power + Home button trick and it worked, it's on again now. I hope it doesn't happen again.",0,0.0,0,48,1,0.30935583,0,0.034754902,0
Steph_xoxoxox,Pissed off,0,0.0,0,51,1,0.47324798,0,0.3616806,0
juanpablo1962,You may have to upload from your computer to twitpic.  I hope this gets solved b/c I'd love to see more pics from you.,1,1.0,0,21,0,0.39338896,0,0.89311975,1
ivonna_ardonjc,Transferring some songs to my celphone,1,1.0,0,47,1,0.45596936,0,0.5686187,1
SydneyNxx,I want salad....but I have no dressing,0,1.0,1,64,1,0.29698431,0,0.06893769,0
coliwilso,"ain't that the truth! even tho Ex Machina was visually richer, i think it was the soundtrack that makes Appleseed my fav",1,1.0,0,46,1,0.36124188,0,0.49769947,0
raeraeverret,"lmao!!! Girl, last night was soooo much fun!! We have to get together this week to make jello shots!",1,0.0,0,40,1,0.35100934,0,0.73978734,1
emily_sarahhhh,Late again. Seriously. Shoot me.,0,0.0,1,32,0,0.4697845,0,0.2522479,0
niamhsmith,"hi Steve, thanks for following",1,0.0,1,32,0,0.52001137,1,0.98044646,1
makopper,"plp are saying that you guys will come back to brazil in october, is that true?",1,0.0,0,23,0,0.4659825,0,0.7016279,1
aprilelizabethh,"And I could just use like people I knew kind of, and also advertise for other actors and shit",1,1.0,1,38,0,0.44339514,0,0.632634,1
TYJspeaks,started the graduation song,1,1.0,1,33,0,0.48890412,0,0.5297815,1
jazzy67962,Finally in so Cal  kinda got plane sick =/,1,0.0,1,42,1,0.41764373,0,0.19996953,0
kristine_kinney,"C'mon people, Mikey's on his way to the top  3rd row, let's go back to voting!",1,1.0,0,32,0,0.40197444,0,0.7785331,1
alexiswi,"A Big Happy Birthday to Mr. Joss Whedon, uber-genius! Pass it on! #jossbday Also, on a sadder note, Ed McMahon passed away",0,1.0,1,32,0,0.4525609,0,0.7877358,1
queeniereyes,"I hope that what I heard is not true or if it is, it will be on a later date..  crapbag.",0,0.0,1,59,1,0.33665147,0,0.34274337,0
thehappypilgrim,"I have a pile of homework &amp; studying to do, but the internet &amp; tv is more appealing",1,0.0,0,62,1,0.3202786,0,0.08928292,0
designisfine,what about me?,0,1.0,0,40,1,0.4801938,0,0.40967098,0
Catfarmiloe,Just had an omlette! Not a fan of eggs but dads good in the kitchen and we need to go shopping so there is no food in the house,0,1.0,0,37,0,0.3109672,0,0.19616792,0
Modwild,The Closer made me cry. I so know how Brenda Lee feels about her kitty and the last scene was heart wrenching. Miss my Ziggy.,0,1.0,0,45,1,0.24891724,0,0.033241704,0
arden_aubrey,wtf happened to you?!?!  today was busy busy busy and i've done more math than anyone should. still unprepared though. oh well,0,1.0,1,25,0,0.3817688,0,0.059224572,0
rayamartin,dont know...,0,1.0,0,44,1,0.45955747,0,0.41398904,0
lena_hh,"stressed, but only some days left in school...i don't have energy no more",0,0.0,0,18,0,0.29456055,0,0.027009001,0
mirokanstyler,says G'Nyt Everyone,1,1.0,0,30,0,0.49476385,0,0.67970574,1
nunu_boujuah,u aint tweetin ur self I'm here,0,0.0,0,40,1,0.45995817,0,0.547661,1
hazlow,no me anda el twitterfox!,0,1.0,0,26,0,0.44806042,0,0.19330674,0
warrencass,actually the turtle is called Dick. There used to be a Dom too but he died  so the answer is no!,0,1.0,1,38,0,0.29690546,0,0.027670816,0
emmabitty,the orange is too hard,0,0.0,1,30,0,0.44292834,0,0.27972543,0
samkx,is in for a fun day,1,1.0,0,54,1,0.5000287,1,0.7985449,1
ruivo,"@ LindsayLohanFC Hi Lindsay , what about following me back? Thanx.",1,1.0,0,20,0,0.4893562,0,0.77436745,1
MileyAsia,Hi! Follow me and let's prove to  that it's a necessity for her to do an asian Tour!,1,1.0,0,51,1,0.48026782,0,0.89294475,1
kentington,goodbye common people  I will dance like a knob everywhere in your memory,0,1.0,0,28,0,0.46689478,0,0.26641786,0
cassandra2603,project!! Check out,1,0.0,0,59,1,0.47717962,0,0.6733056,1
hayleysparks,I really need to go to the hospital. I think smoking has finally taken it's effect on me.,0,1.0,1,38,0,0.25146547,0,0.053887825,0
myhomeghost,whats wrong?,0,0.0,0,45,1,0.47000632,0,0.19341703,0
donjohndavinci,$1600 IN 6 DAYS??.....IM DISSAPOINTED  ...NOT GONE CUT IT B,0,1.0,1,56,1,0.3535348,0,0.050581086,0
LindsaySmith24,"Spending as much time with the puppies as I can, since today is my last day with them",0,0.0,1,54,1,0.42239928,0,0.52524376,1
chelseablobs,Kris and Lisa = Housemates 3 &amp; 4  Yeyy,1,0.0,1,53,1,0.50096726,1,0.8166028,1
SaraDMB,"My rabbit just died, right in my arms, while I was giving her a bath  I'll miss her...",0,0.0,1,50,1,0.26419765,0,0.03483876,0
CoreyDTT,"Naples FL, and it was great",1,1.0,1,39,0,0.49201214,0,0.76556927,1
goldstar19,"to bad you lost, maybe next year?",1,1.0,1,24,0,0.42868033,0,0.099364124,0
ezrabutler,super.,1,1.0,1,55,1,0.49390692,0,0.5189731,1
FrankPluto,Thinking about David Carradine... Is that what they mean by Thai-dyed?,1,0.0,1,60,1,0.46314782,0,0.43344483,0
LivyTivyDivy,I is exhausted... kids smell like clean babies... all tucked in. My turn.,1,0.0,1,33,0,0.40278336,0,0.7018216,1
paulrozs,Finally back online.  My IP profile is stuck at 2000 at the moment though,0,1.0,1,33,0,0.34802026,0,0.07784327,0
demitreia,ahh andy is so cute,1,0.0,0,20,0,0.4746851,0,0.79766726,1
carolthen,THANKS FOR THE CHOCS YOU LEFT AT TOCA  yummy!!!,1,0.0,1,62,1,0.5150637,1,0.8687184,1
happylookinfren,revising for bio test tomo   sheesh last week of school n we get a flipin test.,0,1.0,0,19,0,0.43518507,0,0.11185901,0
Bolthousevanna,HI,1,1.0,1,26,0,0.50938034,1,0.7240285,1
jelliphur,Bear garden was fun!  now off to bbq  chicken.,1,1.0,1,58,1,0.45802298,0,0.89838547,1
trecomics,kitty and dog are now staying at neighors until we leave Tuesday.,0,1.0,1,27,0,0.447367,0,0.09315497,0
lacyjclemons,- I don't think he got it,0,0.0,1,47,1,0.41721016,0,0.40399933,0
joanwicitra,is craving for macha chocolate cake,0,0.0,1,33,0,0.501987,1,0.48599944,0
LaurenStamer,Hannah and I are sitting next to the eye ball trees,1,1.0,0,40,1,0.39558262,0,0.3928228,0
chelseamack,Happy Mother's Day to my mom! Y'all take time to honor your mom today if you can.,1,0.0,0,59,1,0.51572895,1,0.9785761,1
jaimewoo,"True, but only if half the time they go &quot;?!?!?!!?!&quot;",1,0.0,0,19,0,0.41683173,0,0.36836657,0
sherriel1110,"Tell us what it is, Ya never know...",1,0.0,1,62,1,0.45473862,0,0.8012982,1
MeganSSchultz,I have to go to work at 5 pm tomorrow. Im sooo tired,0,0.0,0,23,0,0.27172258,0,0.051688574,0
julescookies,- bumble-bee,1,1.0,0,29,0,0.4867502,0,0.49834397,0
aliceroques1,I want some Chocolate,0,1.0,0,59,1,0.42829722,0,0.33605084,0
kirasophie123,good mornin .. goin down town today,1,0.0,1,36,0,0.49814928,0,0.5859816,1
GreenEricGreen,"- Damn baby girl you one of my all time favorites, but you lookin busted on this pic.  the cig ...",0,0.0,0,23,0,0.38387612,0,0.15822645,0
Bairon_,Great.  ?,1,1.0,1,28,0,0.5158049,1,0.7619868,1
Tori_Princessa,Is feeling sick as a dog,0,1.0,1,41,1,0.4188746,0,0.058422443,0
Dangerous55019,White knee high stillettoe boots at this hour of the morning! She's fuckin' gagging for it as well!,1,1.0,1,53,1,0.4431022,0,0.38378617,0
rayr77,"forgot to wake little one up for toilet before I went to bed last night, now I have lots  of bedding to wash.",0,1.0,0,44,1,0.26489693,0,0.06194951,0
al3xandriaaa,Thanks girl!!,1,1.0,1,64,1,0.5166627,1,0.8954922,1
_Deeders_,"Looks like I'll be watching the wings from home... alone, again.",0,0.0,1,36,0,0.4839708,0,0.58441,1
jason_clement,standard turnaround is 2 weeks... rushing stuff is pricey,0,0.0,1,44,1,0.4305107,0,0.21801685,0
JoLagerlow,wut is wrong,0,0.0,0,49,1,0.45118678,0,0.30377015,0
Kerikpluv,we're living off his Crystal! So who's complaining?!?,1,0.0,1,29,0,0.46177,0,0.6792511,1
LaurenMSea,Only one week left with the chimpies!!!,0,1.0,0,63,1,0.4463787,0,0.23196365,0
StephieMac22888,I don't know yet...,0,0.0,1,52,1,0.4038256,0,0.31593847,0
daanseva,Devils wars prada on the screen,1,1.0,0,60,1,0.47809258,0,0.48385462,0
laurenparadiso,- Oh no was foolin around at sound check an accidently kicked shar in the face,0,1.0,1,35,0,0.39230525,0,0.13501619,0
lovespiral,I'd totally give you an invite if I had some,0,1.0,0,47,1,0.4782955,0,0.6221012,1
dearolive,Watching NCIS.,1,0.0,0,64,1,0.49581313,0,0.57769996,1
liveDANGEROUS,Nothing to eat in my house except Filipino food.,0,0.0,1,39,0,0.40415326,0,0.42821717,0
Stefanvds,yeah haha and who's going for the trip?  cool idea though! we should make a #twoot event! like #twink #twoot,1,1.0,1,31,0,0.51967025,1,0.98388106,1
FrenchySabine,"ate marocan couscous without meat... so delicious  with lots of chick peas, and raisins",1,1.0,0,31,0,0.44750458,0,0.51547587,1
majidrazvi,"Sorry bout that! I swear, these typos are Freudian. And slippery. Great to see you back on Twitter, mate. You were missed.",1,0.0,1,60,1,0.46863768,0,0.48123974,0
_ophelia,Have to go make lunches for tomorrow. Right when I wanted to watch the movie,0,0.0,1,49,1,0.28319782,0,0.2602438,0
DreGarza,Ya it should be fun. Lil bus is going 2  I love her!,1,1.0,1,55,1,0.45773482,0,0.93430626,1
A_Villegas,Waiting to hear from  to see if we are going to see up. Wishin  was home already,0,1.0,0,61,1,0.39984408,0,0.5548908,1
KatieScaffidi,If you've never experienced La Crosse County on the back of a Harley you should!! Best day ever yesterday! Library all day/night now,0,0.0,0,48,1,0.50250363,1,0.93143666,1
jennybear21,is missing you so much already and is so sad that things couldnt be different,0,0.0,1,20,0,0.3601722,0,0.033242725,0
alexoiu,Can.t wait to hear your remix  btw us: lovin' all your remixes,1,1.0,0,50,1,0.5192433,1,0.94869685,1
Shanna_Salazar,yeahhh Orlando  &amp; naw Lakers won't stop them either. via NBA on,1,0.0,0,53,1,0.47390705,0,0.574328,1
Vegardsol,whaaaaao!,1,0.0,0,64,1,0.4867502,0,0.49834397,0
Nikalyn,Why is it I never get enough sleep going into a Sunday morning?,0,1.0,1,37,0,0.34991863,0,0.15920642,0
pollypreggers,feeling better - did nothing yesterday but lay around.   hate i missed the youth leader polar bear swim   gotta love youth!,1,1.0,1,43,1,0.40009713,0,0.1601365,0
Ana617,I don't like to play games,0,0.0,1,22,0,0.41750744,0,0.22228797,0
jenwithpinktoes,"boo, no new york minute to illegally download",0,0.0,0,39,0,0.42040753,0,0.13137464,0
lisadibb,"hehe i'm doing just fiiiiine!!! i am soooo tired though, bed time",1,0.0,0,62,1,0.38423508,0,0.58327776,1
natdigsyou,hahahahahah i can easily make ice milo but its just not the same,0,1.0,1,62,1,0.36169642,0,0.07733856,0
stephtrex,At the bp office.,1,0.0,1,36,0,0.44208154,0,0.29858822,0
kaisajestonia,"- aww, this picture is so cute  Hope is stops for the time you start playing! ;)",1,1.0,0,31,0,0.46175507,0,0.8771004,1
jessicastrust,Excellent - hope you have a good day,1,1.0,0,51,1,0.5197828,1,0.9233969,1
LexiFriday,kids graduating 2012 dont have to take SAT subject tests...,0,0.0,0,23,0,0.43042928,0,0.23225245,0
esmeg,"If I like them, I will buy them honest",1,0.0,1,63,1,0.4670607,0,0.58525777,1
AaronRighter,Is it Friday? Am I on the computer? It must be #lofnotc,1,1.0,0,41,1,0.38799036,0,0.31463265,0
Bucky_Diggs,"OK well you have the erotic part down, just my humble opinion, . . . so who needs a plot  Seriously sounds interesting keep me posted!",1,1.0,0,61,1,0.49674594,0,0.91922367,1
trekkerguy,Sorry about your visuals being irritated,1,1.0,0,41,1,0.47785142,0,0.3162615,0
divinen23,"I soo wanted to see that movie because I love Jennifer Aniston, but I refuse to watch it because I know he dies",0,0.0,0,45,1,0.19875187,0,0.14259608,0
ePatientDave,(Clearly the child was raised with good partying genetics and grew into a proficient adult!  ),1,1.0,0,47,1,0.50572395,1,0.9347934,1
ffionllwy,"would like to enjoy the sun, but also dont want to get out of bed. siopa wedyn",1,0.0,1,36,0,0.32061926,0,0.36205068,0
Dathar,"gwetting ready for work, night guy needed to call out so i have to do an extra night shift to cover, sucks much.",0,1.0,0,61,1,0.24977344,0,0.085395694,0
StephersG,- Wish I were there  have a good one X,0,0.0,1,22,0,0.43592387,0,0.23332058,0
JonasFan1xo,whos watching live chat ?  im getting school off for it,1,1.0,0,29,0,0.49214247,0,0.69248086,1
Boddingtons,yep - they have been losing tho...,0,1.0,0,39,0,0.44221652,0,0.1869655,0
IAreDom,Off to work in an hour oh yay. Gunna roast to death,0,0.0,1,53,1,0.36723146,0,0.43643516,0
MarianaGraner,I'm home. I'm sick.   Today I don't go to school.,0,0.0,1,26,0,0.27742115,0,0.040010612,0
ashleynoel,"If you have a Windows Mobile phone, download Twikini, it's awesome and super Mobile friendly.  Finally found one that works. Yayyy.",1,0.0,1,36,0,0.5103346,1,0.8496471,1
mollymcglinchey,Shot a chrome shotgun and a 9mm today- I shot a small target over 20 yds away with the 9 mm,1,1.0,0,51,1,0.36369967,0,0.7319091,1
Gothamcity69,i'm sad....problems with my girlfriend....,0,1.0,1,56,1,0.38718027,0,0.059569925,0
LindsayLT,"I am very sad that u said u were with ur best friends in the entire world, but I wasn't there with yall  I guess i'm not a BFF",0,0.0,1,61,1,0.24996461,0,0.060192306,0
tinatheg,Walkinq around santa monica w/ tha cuzzo   [tina__.$$$),1,1.0,0,47,1,0.491009,0,0.6157587,1
Menito,"I may not know spanish fluently, but I know subtitles",1,1.0,0,42,1,0.3234706,0,0.19529256,0
brookehaskins,hehe I meant why is  complaining. He should love it!,1,0.0,0,35,0,0.44914114,0,0.91183865,1
hatticusrex,"I WANT MY HAIR TO BE NICE, I DONT WANT TO FAIL PHILOSOPHY AND I WANT NICE PEOPLEEE",0,1.0,0,60,1,0.21360624,0,0.043811306,0
